threshold,actionable,scored,excluded,tp,fp,precision,scored_rate,tp_per_actionable,meets_precision_floor,precision_delta_vs_floor,scored_vs_sde_ratio,no_match_count,no_match_rate,no_match_one_lap_beyond,no_match_two_to_three_laps_beyond,no_match_four_plus_laps_beyond,no_match_pit_in_window_but_consumed,excluded_incident,excluded_missing_post_gap,excluded_weather
0.05,25193,3721,21472,3159,562,0.8489653319000269,0.14769975786924938,0.12539197396102092,1,0.13404657266812137,5.496307237813885,20840,0.9705663189269746,2419,3606,7173,4767,171,367,90
0.075,16671,3217,13454,2775,442,0.8626049114081442,0.19296982784476036,0.16645672125247435,1,0.1476861521762387,4.751846381093058,13006,0.9667013527575442,1757,2451,4016,3552,125,258,65
0.1,12330,2848,9482,2493,355,0.8753511235955056,0.23098134630981346,0.2021897810218978,1,0.1604323643636001,4.206794682422452,9153,0.9653026787597553,1354,1738,2551,2868,95,187,47
0.125,9882,2586,7296,2275,311,0.8797370456303171,0.26168791742562236,0.23021655535316737,1,0.16481828639841156,3.8197932053175774,7028,0.9632675438596491,1091,1332,1808,2389,77,155,36
0.15,8695,2409,6286,2134,275,0.8858447488584474,0.27705577918343877,0.2454284071305348,1,0.17092598962654193,3.5583456425406204,6048,0.9621380846325167,947,1150,1485,2136,68,135,35
0.175,7521,2232,5289,1991,241,0.8920250896057348,0.2967690466693259,0.2647254354474139,1,0.17710633037382928,3.2968980797636633,5098,0.9638873132917376,820,929,1235,1851,60,107,24
0.2,6464,2048,4416,1837,211,0.89697265625,0.31683168316831684,0.2841893564356436,1,0.1820538970180945,3.0251107828655837,4254,0.9633152173913043,692,767,980,1624,53,85,24
0.22499999999999998,5607,1876,3731,1685,191,0.8981876332622601,0.33458177278401996,0.30051721062957015,1,0.18326887403035463,2.771048744460857,3588,0.9616724738675958,576,645,792,1455,50,74,19
0.25,5229,1801,3428,1622,179,0.9006107717934481,0.3444253203289348,0.31019315356664756,1,0.18569201256154255,2.6602658788774005,3295,0.9612018669778296,537,578,718,1349,46,70,17
0.27499999999999997,4449,1652,2797,1494,158,0.9043583535108959,0.37131939761744215,0.33580579905596764,1,0.18943959427899038,2.4401772525849337,2684,0.9595995709688953,442,471,527,1160,41,58,14
0.3,4128,1564,2564,1419,145,0.9072890025575447,0.37887596899224807,0.34375,1,0.19237024332563923,2.310192023633678,2460,0.9594383775351014,402,432,478,1071,38,55,11
0.32499999999999996,3832,1486,2346,1348,138,0.9071332436069987,0.38778705636743216,0.35177453027139877,1,0.19221448437509314,2.194977843426883,2252,0.9599317988064792,377,385,437,1012,35,50,9
0.35,3327,1368,1959,1247,121,0.9115497076023392,0.41118124436429215,0.37481214307183647,1,0.1966309483704337,2.0206794682422453,1881,0.9601837672281777,317,323,337,879,27,44,7
0.37499999999999994,2735,1214,1521,1112,102,0.9159802306425041,0.44387568555758683,0.406581352833638,1,0.2010614714105986,1.793205317577548,1453,0.9552925706771861,249,240,223,722,22,40,6
0.39999999999999997,2230,1042,1188,957,85,0.918426103646833,0.4672645739910314,0.42914798206278026,1,0.20350734441492746,1.5391432791728212,1128,0.9494949494949495,198,185,152,582,18,36,6
0.42499999999999993,2021,971,1050,894,77,0.9207003089598352,0.4804552201880257,0.44235526966848093,1,0.20578154972792972,1.4342688330871491,995,0.9476190476190476,175,161,127,525,18,31,6
0.44999999999999996,1667,855,812,791,64,0.9251461988304094,0.5128974205158968,0.47450509898020393,1,0.21022743959850387,1.2629246676514032,772,0.9507389162561576,141,117,89,420,9,25,6
0.475,1510,794,716,733,61,0.9231738035264484,0.5258278145695364,0.48543046357615893,1,0.2082550442945429,1.1728212703101921,679,0.9483240223463687,119,98,70,392,8,23,6
0.49999999999999994,1209,669,540,617,52,0.922272047832586,0.5533498759305211,0.5103391232423491,1,0.20735328860068047,0.9881831610044313,509,0.9425925925925925,93,67,36,313,7,21,3
0.525,1018,595,423,552,43,0.9277310924369748,0.5844793713163065,0.5422396856581533,1,0.21281233320506932,0.8788774002954209,395,0.933806146572104,69,52,24,250,6,19,3
0.5499999999999999,897,538,359,501,37,0.9312267657992565,0.5997770345596433,0.5585284280936454,1,0.21630800656735094,0.794682422451994,334,0.9303621169916435,64,42,13,215,4,18,3
0.575,776,479,297,448,31,0.9352818371607515,0.6172680412371134,0.5773195876288659,1,0.22036307792884602,0.707533234859675,277,0.9326599326599326,54,29,6,188,4,13,3
0.6,648,418,230,395,23,0.9449760765550239,0.6450617283950617,0.6095679012345679,1,0.2300573173231184,0.6174298375184638,214,0.9304347826086956,39,19,4,152,3,10,3
0.625,551,355,196,333,22,0.9380281690140845,0.6442831215970962,0.604355716878403,1,0.22310940978217897,0.5243722304283605,180,0.9183673469387755,32,15,4,129,3,10,3
0.65,395,265,130,250,15,0.9433962264150944,0.6708860759493671,0.6329113924050633,1,0.22847746718318884,0.3914327917282127,116,0.8923076923076924,18,8,3,87,3,8,3
0.675,299,202,97,191,11,0.9455445544554455,0.6755852842809364,0.6387959866220736,1,0.23062579522354,0.2983751846381093,85,0.8762886597938144,14,6,2,63,2,7,3
0.7,230,162,68,155,7,0.9567901234567902,0.7043478260869566,0.6739130434782609,1,0.24187136422488464,0.23929098966026588,58,0.8529411764705882,6,3,0,49,2,6,2
0.725,225,159,66,152,7,0.9559748427672956,0.7066666666666667,0.6755555555555556,1,0.2410560835353901,0.23485967503692762,56,0.8484848484848485,5,3,0,48,2,6,2
0.75,208,149,59,142,7,0.9530201342281879,0.7163461538461539,0.6826923076923077,1,0.23810137499628237,0.22008862629246675,51,0.864406779661017,5,2,0,44,1,5,2
0.775,186,133,53,126,7,0.9473684210526315,0.7150537634408602,0.6774193548387096,1,0.23244966182072602,0.1964549483013294,45,0.8490566037735849,5,2,0,38,1,5,2
0.7999999999999999,179,129,50,122,7,0.9457364341085271,0.7206703910614525,0.6815642458100558,1,0.23081767487662164,0.19054652880354506,43,0.86,5,2,0,36,1,5,1
0.825,158,116,42,110,6,0.9482758620689655,0.7341772151898734,0.6962025316455697,1,0.23335710283706002,0.17134416543574593,37,0.8809523809523809,4,2,0,31,0,4,1
0.85,112,81,31,77,4,0.9506172839506173,0.7232142857142857,0.6875,1,0.23569852471871178,0.11964549483013294,27,0.8709677419354839,3,1,0,23,0,4,0
0.875,104,74,30,70,4,0.9459459459459459,0.7115384615384616,0.6730769230769231,1,0.23102718671404043,0.10930576070901034,27,0.9,3,1,0,23,0,3,0
0.9,87,65,22,61,4,0.9384615384615385,0.7471264367816092,0.7011494252873564,1,0.22354277922963295,0.09601181683899557,21,0.9545454545454546,3,0,0,18,0,1,0
0.9249999999999999,84,63,21,59,4,0.9365079365079365,0.75,0.7023809523809523,1,0.221589177276031,0.0930576070901034,20,0.9523809523809523,3,0,0,17,0,1,0
0.95,75,57,18,53,4,0.9298245614035088,0.76,0.7066666666666667,1,0.21490580217160327,0.08419497784342689,17,0.9444444444444444,2,0,0,15,0,1,0
