threshold,year,actionable,scored,tp,fp,precision,scored_rate,tp_per_actionable
0.05,2022,3813,243,158,85,0.6502057613168725,0.06372934697088907,0.04143718856543404
0.05,2023,5187,637,523,114,0.8210361067503925,0.12280701754385964,0.10082899556583767
0.05,2024,8270,1237,1048,189,0.847210994341148,0.14957678355501813,0.1267230955259976
0.05,2025,11507,1841,1578,263,0.8571428571428571,0.15998957156513427,0.1371339184844008
0.075,2022,2223,185,119,66,0.6432432432432432,0.0832208726945569,0.053531264057579846
0.075,2023,1829,392,331,61,0.8443877551020408,0.21432476763258612,0.18097320940404593
0.075,2024,5563,1090,943,147,0.865137614678899,0.19593744382527414,0.16951285277727846
0.075,2025,8408,1695,1465,230,0.8643067846607669,0.20159372026641295,0.17423882017126546
0.1,2022,1513,143,89,54,0.6223776223776224,0.0945142101784534,0.058823529411764705
0.1,2023,1090,292,249,43,0.8527397260273972,0.26788990825688075,0.22844036697247708
0.1,2024,4171,994,867,127,0.8722334004024145,0.23831215535842723,0.20786382162550948
0.1,2025,6711,1547,1360,187,0.8791208791208791,0.230517061540754,0.20265236179406942
0.125,2022,660,78,46,32,0.5897435897435898,0.11818181818181818,0.0696969696969697
0.125,2023,777,241,204,37,0.8464730290456431,0.31016731016731014,0.2625482625482625
0.125,2024,3409,900,790,110,0.8777777777777778,0.26400704018773835,0.23173951305368143
0.125,2025,5873,1464,1294,170,0.8838797814207651,0.24927634939553892,0.22033032521709517
0.15,2022,418,54,30,24,0.5555555555555556,0.1291866028708134,0.07177033492822966
0.15,2023,630,203,170,33,0.8374384236453202,0.32222222222222224,0.2698412698412698
0.15,2024,2906,834,732,102,0.8776978417266187,0.2869924294562973,0.251892635925671
0.15,2025,4892,1351,1203,148,0.8904515173945226,0.27616516762060506,0.24591169255928047
0.175,2022,178,34,18,16,0.5294117647058824,0.19101123595505617,0.10112359550561797
0.175,2023,488,179,149,30,0.8324022346368715,0.3668032786885246,0.305327868852459
0.175,2024,2577,780,690,90,0.8846153846153846,0.30267753201396974,0.26775320139697323
0.175,2025,4290,1246,1113,133,0.8932584269662921,0.29044289044289046,0.25944055944055944
0.2,2022,178,34,18,16,0.5294117647058824,0.19101123595505617,0.10112359550561797
0.2,2023,438,167,140,27,0.8383233532934131,0.3812785388127854,0.319634703196347
0.2,2024,2075,702,629,73,0.896011396011396,0.3383132530120482,0.3031325301204819
0.2,2025,3837,1174,1052,122,0.8960817717206133,0.30596820432629657,0.27417253062288244
0.22499999999999998,2022,109,25,14,11,0.56,0.22935779816513763,0.12844036697247707
0.22499999999999998,2023,352,145,122,23,0.8413793103448276,0.4119318181818182,0.3465909090909091
0.22499999999999998,2024,1804,649,583,66,0.8983050847457628,0.3597560975609756,0.3231707317073171
0.22499999999999998,2025,3351,1096,989,107,0.9023722627737226,0.3270665472993136,0.2951357803640704
0.25,2022,78,19,10,9,0.5263157894736842,0.24358974358974358,0.1282051282051282
0.25,2023,324,138,117,21,0.8478260869565217,0.42592592592592593,0.3611111111111111
0.25,2024,1588,600,544,56,0.9066666666666666,0.3778337531486146,0.3425692695214106
0.25,2025,2920,1019,928,91,0.9106967615309126,0.348972602739726,0.3178082191780822
0.27499999999999997,2022,62,14,9,5,0.6428571428571429,0.22580645161290322,0.14516129032258066
0.27499999999999997,2023,259,115,96,19,0.8347826086956521,0.444015444015444,0.37065637065637064
0.27499999999999997,2024,1393,561,512,49,0.9126559714795008,0.40272792534099067,0.36755204594400576
0.27499999999999997,2025,2576,936,856,80,0.9145299145299145,0.36335403726708076,0.33229813664596275
0.3,2022,38,6,3,3,0.5,0.15789473684210525,0.07894736842105263
0.3,2023,245,110,92,18,0.8363636363636363,0.4489795918367347,0.37551020408163266
0.3,2024,1235,507,462,45,0.9112426035502958,0.4105263157894737,0.3740890688259109
0.3,2025,2349,881,809,72,0.9182746878547106,0.37505321413367393,0.3444018731375053
0.32499999999999996,2022,23,4,2,2,0.5,0.17391304347826086,0.08695652173913043
0.32499999999999996,2023,228,103,87,16,0.8446601941747572,0.4517543859649123,0.3815789473684211
0.32499999999999996,2024,1180,483,438,45,0.906832298136646,0.40932203389830507,0.3711864406779661
0.32499999999999996,2025,2170,843,778,65,0.9228944246737841,0.3884792626728111,0.3585253456221198
0.35,2022,20,4,2,2,0.5,0.2,0.1
0.35,2023,208,92,78,14,0.8478260869565217,0.4423076923076923,0.375
0.35,2024,1126,475,432,43,0.9094736842105263,0.4218472468916519,0.3836589698046181
0.35,2025,1937,789,732,57,0.9277566539923955,0.4073309241094476,0.37790397521941144
0.37499999999999994,2022,19,4,2,2,0.5,0.21052631578947367,0.10526315789473684
0.37499999999999994,2023,170,74,63,11,0.8513513513513513,0.43529411764705883,0.37058823529411766
0.37499999999999994,2024,930,424,388,36,0.9150943396226415,0.4559139784946237,0.4172043010752688
0.37499999999999994,2025,1557,701,653,48,0.9315263908701854,0.45022479126525367,0.4193962748876044
0.39999999999999997,2022,19,4,2,2,0.5,0.21052631578947367,0.10526315789473684
0.39999999999999997,2023,145,62,54,8,0.8709677419354839,0.42758620689655175,0.3724137931034483
0.39999999999999997,2024,783,376,346,30,0.9202127659574468,0.48020434227330777,0.44189016602809705
0.39999999999999997,2025,1460,672,625,47,0.9300595238095238,0.4602739726027397,0.4280821917808219
0.42499999999999993,2022,19,4,2,2,0.5,0.21052631578947367,0.10526315789473684
0.42499999999999993,2023,120,56,49,7,0.875,0.4666666666666667,0.4083333333333333
0.42499999999999993,2024,607,312,289,23,0.9262820512820513,0.514003294892916,0.47611202635914335
0.42499999999999993,2025,1309,610,566,44,0.9278688524590164,0.4660045836516425,0.43239113827349124
0.44999999999999996,2022,19,4,2,2,0.5,0.21052631578947367,0.10526315789473684
0.44999999999999996,2023,101,50,44,6,0.88,0.49504950495049505,0.43564356435643564
0.44999999999999996,2024,532,282,264,18,0.9361702127659575,0.5300751879699248,0.49624060150375937
0.44999999999999996,2025,1082,548,509,39,0.9288321167883211,0.5064695009242144,0.4704251386321627
0.475,2022,19,4,2,2,0.5,0.21052631578947367,0.10526315789473684
0.475,2023,99,50,44,6,0.88,0.5050505050505051,0.4444444444444444
0.475,2024,449,252,237,15,0.9404761904761905,0.5612472160356348,0.5278396436525612
0.475,2025,873,472,443,29,0.9385593220338984,0.5406643757159221,0.5074455899198167
0.49999999999999994,2022,19,4,2,2,0.5,0.21052631578947367,0.10526315789473684
0.49999999999999994,2023,99,50,44,6,0.88,0.5050505050505051,0.4444444444444444
0.49999999999999994,2024,400,235,221,14,0.9404255319148936,0.5875,0.5525
0.49999999999999994,2025,748,430,406,24,0.9441860465116279,0.5748663101604278,0.5427807486631016
0.525,2022,17,4,2,2,0.5,0.23529411764705882,0.11764705882352941
0.525,2023,60,36,33,3,0.9166666666666666,0.6,0.55
0.525,2024,270,175,161,14,0.92,0.6481481481481481,0.5962962962962963
0.525,2025,677,395,375,20,0.9493670886075949,0.5834564254062038,0.5539143279172821
0.5499999999999999,2022,14,4,2,2,0.5,0.2857142857142857,0.14285714285714285
0.5499999999999999,2023,60,36,33,3,0.9166666666666666,0.6,0.55
0.5499999999999999,2024,216,140,131,9,0.9357142857142857,0.6481481481481481,0.6064814814814815
0.5499999999999999,2025,548,333,316,17,0.948948948948949,0.6076642335766423,0.5766423357664233
0.575,2022,14,4,2,2,0.5,0.2857142857142857,0.14285714285714285
0.575,2023,58,36,33,3,0.9166666666666666,0.6206896551724138,0.5689655172413793
0.575,2024,191,123,116,7,0.943089430894309,0.643979057591623,0.6073298429319371
0.575,2025,448,285,270,15,0.9473684210526315,0.6361607142857143,0.6026785714285714
0.6,2022,13,4,2,2,0.5,0.3076923076923077,0.15384615384615385
0.6,2023,58,36,33,3,0.9166666666666666,0.6206896551724138,0.5689655172413793
0.6,2024,140,91,86,5,0.945054945054945,0.65,0.6142857142857143
0.6,2025,399,260,246,14,0.9461538461538461,0.6516290726817042,0.6165413533834586
0.625,2022,13,4,2,2,0.5,0.3076923076923077,0.15384615384615385
0.625,2023,52,34,31,3,0.9117647058823529,0.6538461538461539,0.5961538461538461
0.625,2024,127,80,75,5,0.9375,0.6299212598425197,0.5905511811023622
0.625,2025,347,230,218,12,0.9478260869565217,0.6628242074927954,0.6282420749279539
0.65,2022,13,4,2,2,0.5,0.3076923076923077,0.15384615384615385
0.65,2023,51,33,30,3,0.9090909090909091,0.6470588235294118,0.5882352941176471
0.65,2024,101,68,65,3,0.9558823529411765,0.6732673267326733,0.6435643564356436
0.65,2025,286,188,179,9,0.9521276595744681,0.6573426573426573,0.6258741258741258
0.675,2022,13,4,2,2,0.5,0.3076923076923077,0.15384615384615385
0.675,2023,35,25,22,3,0.88,0.7142857142857143,0.6285714285714286
0.675,2024,96,64,61,3,0.953125,0.6666666666666666,0.6354166666666666
0.675,2025,234,155,150,5,0.967741935483871,0.6623931623931624,0.6410256410256411
0.7,2022,13,4,2,2,0.5,0.3076923076923077,0.15384615384615385
0.7,2023,35,25,22,3,0.88,0.7142857142857143,0.6285714285714286
0.7,2024,95,63,60,3,0.9523809523809523,0.6631578947368421,0.631578947368421
0.7,2025,127,87,85,2,0.9770114942528736,0.6850393700787402,0.6692913385826772
0.725,2022,13,4,2,2,0.5,0.3076923076923077,0.15384615384615385
0.725,2023,34,24,21,3,0.875,0.7058823529411765,0.6176470588235294
0.725,2024,77,57,54,3,0.9473684210526315,0.7402597402597403,0.7012987012987013
0.725,2025,116,78,76,2,0.9743589743589743,0.6724137931034483,0.6551724137931034
0.75,2022,12,3,2,1,0.6666666666666666,0.25,0.16666666666666666
0.75,2023,34,24,21,3,0.875,0.7058823529411765,0.6176470588235294
0.75,2024,75,56,53,3,0.9464285714285714,0.7466666666666667,0.7066666666666667
0.75,2025,96,72,70,2,0.9722222222222222,0.75,0.7291666666666666
0.775,2022,12,3,2,1,0.6666666666666666,0.25,0.16666666666666666
0.775,2023,33,23,21,2,0.9130434782608695,0.696969696969697,0.6363636363636364
0.775,2024,72,53,50,3,0.9433962264150944,0.7361111111111112,0.6944444444444444
0.775,2025,74,56,54,2,0.9642857142857143,0.7567567567567568,0.7297297297297297
0.7999999999999999,2022,12,3,2,1,0.6666666666666666,0.25,0.16666666666666666
0.7999999999999999,2023,33,23,21,2,0.9130434782608695,0.696969696969697,0.6363636363636364
0.7999999999999999,2024,66,52,49,3,0.9423076923076923,0.7878787878787878,0.7424242424242424
0.7999999999999999,2025,70,53,53,0,1.0,0.7571428571428571,0.7571428571428571
0.825,2022,11,2,1,1,0.5,0.18181818181818182,0.09090909090909091
0.825,2023,32,23,21,2,0.9130434782608695,0.71875,0.65625
0.825,2024,61,49,46,3,0.9387755102040817,0.8032786885245902,0.7540983606557377
0.825,2025,60,47,47,0,1.0,0.7833333333333333,0.7833333333333333
0.85,2022,11,2,1,1,0.5,0.18181818181818182,0.09090909090909091
0.85,2023,32,23,21,2,0.9130434782608695,0.71875,0.65625
0.85,2024,29,22,22,0,1.0,0.7586206896551724,0.7586206896551724
0.85,2025,57,44,44,0,1.0,0.7719298245614035,0.7719298245614035
0.875,2022,11,2,1,1,0.5,0.18181818181818182,0.09090909090909091
0.875,2023,30,21,19,2,0.9047619047619048,0.7,0.6333333333333333
0.875,2024,29,22,22,0,1.0,0.7586206896551724,0.7586206896551724
0.875,2025,55,42,42,0,1.0,0.7636363636363637,0.7636363636363637
0.9,2022,11,2,1,1,0.5,0.18181818181818182,0.09090909090909091
0.9,2023,27,20,19,1,0.95,0.7407407407407407,0.7037037037037037
0.9,2024,29,22,22,0,1.0,0.7586206896551724,0.7586206896551724
0.9,2025,52,40,40,0,1.0,0.7692307692307693,0.7692307692307693
0.9249999999999999,2022,11,2,1,1,0.5,0.18181818181818182,0.09090909090909091
0.9249999999999999,2023,27,20,19,1,0.95,0.7407407407407407,0.7037037037037037
0.9249999999999999,2024,26,19,19,0,1.0,0.7307692307692307,0.7307692307692307
0.9249999999999999,2025,50,38,38,0,1.0,0.76,0.76
0.95,2022,11,2,1,1,0.5,0.18181818181818182,0.09090909090909091
0.95,2023,27,20,19,1,0.95,0.7407407407407407,0.7037037037037037
0.95,2024,26,19,19,0,1.0,0.7307692307692307,0.7307692307692307
0.95,2025,50,38,38,0,1.0,0.76,0.76
